id`title`thumbnail`source`play_url`tf_idf
133066010`portuguese português  buzz and bite spot use nets only to prevent malaria malaria malária`https://i.vimeocdn.com/video/525994931-5e9aa9b0dc8c390ab4df6e48843f61a6d4f634e540a63f44aea9d47753761ea5-d`Vimeo`https://`0.0
utcZHDC9_Ro`¿cómo usar la prueba de diagnóstico rápida pdr para malaria`https://i.ytimg.com/vi/utcZHDC9_Ro/hqdefault.jpg`YouTube`https://`0.0
Oj4iH0ILRmA`nicd dont confuse malaria and covid`https://i.ytimg.com/vi/Oj4iH0ILRmA/hqdefault.jpg`YouTube`https://`0.0
x74I-4BZnRo`who global malaria progress and challenges in`https://i.ytimg.com/vi/x74I-4BZnRo/hqdefault.jpg`YouTube`https://`0.0
209349438`environmental sanitation for malaria prevention`https://i.vimeocdn.com/video/624871788-4caa614d8c66888997ddc86d9936214b058b38482f9777b5b9db9bc6169eca4e-d`Vimeo`https://`0.0
133052535`canadian english  buzz and bite spot all people can get malaria  malaria`https://i.vimeocdn.com/video/525975605-4fb58569348b91892b1846da203a40bd24dd94d68a76552a7d6cd2345479760e-d`Vimeo`https://`0.0
DsBic43LHIQ`what is historys deadliest pandemic  the economist`https://i.ytimg.com/vi/DsBic43LHIQ/hqdefault.jpg`YouTube`https://`0.0
uuZdsUZtLJc`what we know about anti malaria drug amid coronavirus fight l gma`https://i.ytimg.com/vi/uuZdsUZtLJc/hqdefault.jpg`YouTube`https://`0.0
133052530`canadian english  buzz and bite spot malaria is a preventable disease  malaria`https://i.vimeocdn.com/video/525975610-835256ed5ca4c490948aca6e0863fa92ae6e594202c8812fddaf17c73764f0b2-d`Vimeo`https://`0.0
Yhfu8LCG0Ew`preventing malaria in nigeria`https://i.ytimg.com/vi/Yhfu8LCG0Ew/hqdefault.jpg`YouTube`https://`0.0
133060984`chichewa  buzz and bite spot mosquitos cause malaria  malaria malungo`https://i.vimeocdn.com/video/525987543-366e76f1a77ecf5bddc47e68d5b1f0315965cf567e11e6a2d432ad923e30ee2b-d`Vimeo`https://`0.0
92839276`malaria mission`https://i.vimeocdn.com/video/473101556-fdaf87b1a19dff05b2b974b03e83c366fa917faa48a73197a56dabc81a0265fc-d`Vimeo`https://`0.0
VuRQEjsrl6E`malaria  natural ayurvedic home remedies`https://i.ytimg.com/vi/VuRQEjsrl6E/hqdefault.jpg`YouTube`https://`0.0
